arm,block,seed,iteration,evaluations,bestCost,populationSpread,sigma,conditionNumber,distributionExtent
sep-cmaes-ipop-l64,2,111002,796,50944,1244.9694976806641,,0.045262044256157333,14059786.995073915,0.004637673765660464
sep-cmaes-ipop-l64,2,111002,1166,76992,1244.9416224161785,,0.34201942375683769,11.936362785791479,0.27215611783316002
sep-cmaes-ipop-l64,2,111002,1364,102336,1244.9416224161785,,1.4217904191960884,3352.3938911777391,0.12366186766175988
sep-cmaes-ipop-l64,2,111002,1557,127040,1066.3719673156738,,37.946707470120664,1528.7895680957299,0.057451652898098025
sep-cmaes-ipop-l64,2,111002,1756,152512,1016.0793317159017,,153.68518035027247,6391.127863038153,0.013681968671515322
sep-cmaes-ipop-l64,2,111002,1958,178368,1013.6859283447266,,50.62220730218467,6499367.4445727272,0.0015062791683327719
sep-cmaes-ipop-l64,2,111002,2156,203712,1013.6592318216959,,32.830606199644976,728469979.52700174,0.00072526549106441331
sep-cmaes-ipop-l64,2,111002,2288,230848,1013.6592318216959,,1.9670234639600934,1111.5579540766364,0.23216091670391542
sep-cmaes-ipop-l64,2,111002,2387,256192,1013.6592318216959,,62.218826278927054,8438.5550897803714,0.26790701277584195
sep-cmaes-ipop-l64,2,111002,2482,280512,924.93076324462891,,1224.2080213175361,150871.71225402292,0.22595115544890604
sep-cmaes-ipop-l64,2,111002,2577,304832,918.84930419921875,,2917.7193698938272,51571667.367630817,0.084058021808770728
sep-cmaes-ipop-l64,2,111002,2680,331200,918.37409337361657,,9936.0065560408057,18830391441.994312,0.080652617853076522
sep-cmaes-ipop-l64,2,111002,2783,357568,918.36508305867517,,20132.815356529765,39326901795.627579,0.058076042139209666
sep-cmaes-ipop-l64,2,111002,2871,385728,918.16913604736328,,0.91997339219479302,10.302507918526961,0.35435633589821852
sep-cmaes-ipop-l64,2,111002,2915,408256,918.16913604736328,,3.2542992983858032,317.85279339396328,0.24584893482559506
sep-cmaes-ipop-l64,2,111002,2970,436416,918.16913604736328,,34.173349059637737,2991.4046267194258,0.27661362094222086
sep-cmaes-ipop-l64,2,111002,3014,458944,918.16913604736328,,195.58834877444107,7474.4855750360057,0.24003826437984696
sep-cmaes-ipop-l64,2,111002,3069,487104,918.16913604736328,,5516.3532810310489,1265.7436774097564,0.10571812081318445
sep-cmaes-ipop-l64,2,111002,3113,509632,918.16913604736328,,23565.847824710938,2017.6661634741099,0.03183151469660693
sep-cmaes-ipop-l64,2,111002,3168,537792,918.16913604736328,,215035.75498641469,19700.566532833498,0.020417425349746544
sep-cmaes-ipop-l64,2,111002,3212,560320,918.16913604736328,,738090.4487349136,369759.86876846093,0.012275377378919018
sep-cmaes-ipop-l64,2,111002,3267,588480,918.16913604736328,,3623254.5925130071,134949.49127835711,0.0028723504109098665
sep-cmaes-ipop-l64,2,111002,3311,611008,918.16913604736328,,8829398.2449943814,1717545.5741414349,0.0032574918240929574
sep-cmaes-ipop-l64,2,111002,3366,639168,918.16913604736328,,20049931.217860937,37089938.459027939,0.0025325228271384959
sep-cmaes-ipop-l64,2,111002,3410,661696,918.16913604736328,,24733456.857195105,33809287.983912036,0.0020051923366861475
sep-cmaes-ipop-l64,2,111002,3465,689856,918.16913604736328,,27508424.700404141,214408637.03730857,0.0017301414652600871
sep-cmaes-ipop-l64,2,111002,3509,712384,918.16913604736328,,34629157.004206464,175314500.0093931,0.0012875801062410626
sep-cmaes-ipop-l64,2,111002,3564,740544,918.16913604736328,,43052833.529149294,266389487.72575906,0.0012876828913758308
sep-cmaes-ipop-l64,2,111002,3608,763072,918.16913604736328,,54633043.411872976,2799458547.1027932,0.0015458964813261993
sep-cmaes-ipop-l64,2,111002,3663,794816,918.16913604736328,,0.67732836658751328,6.9765603090182857,0.70087420479452212
sep-cmaes-ipop-l64,2,111002,3685,817344,918.16913604736328,,1.3981871018803114,59.528341842609777,0.32269975353800906
sep-cmaes-ipop-l64,2,111002,3707,839872,918.16913604736328,,3.6002760022605069,353.58890534046782,0.26546676643437611
sep-cmaes-ipop-l64,2,111002,3740,873664,918.16913604736328,,12.083236487811162,1365.7327406968977,0.24950077939439289
sep-cmaes-ipop-l64,2,111002,3762,896192,918.16913604736328,,23.028611007194538,2928.8459260620757,0.22680807328582267
sep-cmaes-ipop-l64,2,111002,3784,918720,918.16913604736328,,77.9959921322246,5939.6906104067139,0.25972004807312349
sep-cmaes-ipop-l64,2,111002,3806,941248,918.16913604736328,,212.35156754343117,23777.89417302268,0.24343903221017507
sep-cmaes-ipop-l64,2,111002,3839,975040,918.16913604736328,,1301.508488279525,54226.709801666111,0.2390799879805591
sep-cmaes-ipop-l64,2,111002,3861,997568,918.16913604736328,,3284.5358936155562,78024.703706069355,0.22190215285146789
sep-cmaes-ipop-l64,2,111002,3883,1020096,918.16913604736328,,7329.0154040880625,59917.267043583532,0.22085117551535013
sep-cmaes-ipop-l64,2,111002,3905,1042624,918.16913604736328,,40717.307170176704,32162.676415357004,0.25592796552635416
sep-cmaes-ipop-l64,2,111002,3938,1076416,918.16913604736328,,433800.12450287945,19914.650018635159,0.26608160146902526
sep-cmaes-ipop-l64,2,111002,3960,1098944,918.16913604736328,,1038107.3919311889,34222.205589788246,0.23598342322125254
sep-cmaes-ipop-l64,2,111002,3982,1121472,918.16913604736328,,2908585.9590063798,36817.229750528059,0.21977538931771706
sep-cmaes-ipop-l64,2,111002,4004,1144000,918.16913604736328,,8628775.6119944006,29214.28149536622,0.1857999135343204
sep-cmaes-ipop-l64,2,111002,4037,1177792,918.16913604736328,,52965470.063330196,19547.628456037168,0.11910980292104423
sep-cmaes-ipop-l64,2,111002,4059,1200320,918.16913604736328,,186759333.90423709,17951.261621514615,0.09983783720865598
sep-cmaes-ipop-l64,2,111002,4081,1222848,918.16913604736328,,642442747.94204021,12327.221365707228,0.080039271213392438
sep-cmaes-ipop-l64,2,111002,4103,1245376,918.16913604736328,,2029270881.6579828,11673.921735817796,0.06591427268709435
sep-cmaes-ipop-l64,2,111002,4136,1279168,918.16913604736328,,10677003001.48889,6783.0817404520758,0.05521246406228416
sep-cmaes-ipop-l64,2,111002,4158,1301696,918.16913604736328,,18066954578.537735,10496.743600067597,0.049150121796698983
sep-cmaes-ipop-l64,2,111002,4180,1324224,918.16913604736328,,22995955120.720665,25845.934978690413,0.041860709053438777
sep-cmaes-ipop-l64,2,111002,4202,1346752,918.16913604736328,,36015496115.238503,70212.014116429229,0.049933192225665675
sep-cmaes-ipop-l64,2,111002,4235,1380544,918.16913604736328,,94277074521.341461,595521.27750737173,0.043867989318152403
sep-cmaes-ipop-l64,2,111002,4257,1403072,918.16913604736328,,264899110258.77005,1633004.186769617,0.053617417866754016
sep-cmaes-ipop-l64,2,111002,4279,1425600,918.16913604736328,,820194705689.20667,780757.87407258351,0.052092844414421267
sep-cmaes-ipop-l64,2,111002,4301,1448128,918.16913604736328,,2870810229133.9448,5073267.4109643847,0.05424317404590201
sep-cmaes-ipop-l64,2,111002,4334,1481920,918.16913604736328,,14682060415713.77,5137616.3414617172,0.05119716149968144
sep-cmaes-ipop-l64,2,111002,4356,1504448,918.16913604736328,,42502589408102.039,11565913.834016664,0.047029766457010409
sep-cmaes-ipop-l64,2,111002,4378,1526976,918.16913604736328,,104523191857228.19,23877954.141383316,0.046572085806129107
sep-cmaes-ipop-l64,2,111002,4400,1549504,918.16913604736328,,226239948594475.56,30713288.17564515,0.046482766570884765
sep-cmaes-ipop-l64,2,111002,4433,1583296,918.16913604736328,,591846866202979.88,110186817.19966634,0.048462461620203297
sep-cmaes-ipop-l64,2,111002,4455,1605824,918.16913604736328,,1126683738071414.2,124810862.34828609,0.047291439308336423
sep-cmaes-ipop-l64,2,111002,4477,1628352,918.16913604736328,,2195876463337987.2,218527693.13040063,0.055337379725668281
sep-cmaes-ipop-l64,2,111002,4510,1662144,918.16913604736328,,3889013485691328.5,314504974.59051943,0.04749626574072878
sep-cmaes-ipop-l64,2,111002,4532,1684672,918.16913604736328,,4280153304145956,744241111.82185173,0.044809168302071281
sep-cmaes-ipop-l64,2,111002,4554,1707200,918.16913604736328,,5277559188293953,1103683912.6482351,0.046540435858969081
sep-cmaes-ipop-l64,2,111002,4576,1729728,918.16913604736328,,7443908711408622,3827235358.9360261,0.04816420845350898
sep-cmaes-ipop-l64,2,111002,4609,1763520,918.16913604736328,,11133453306998080,51645692447.110031,0.042898359094035637
sep-cmaes-ipop-l64,2,111002,4631,1786048,918.16913604736328,,28052589463920356,52224402780.688599,0.050476113602666857
sep-cmaes-ipop-l64,2,111002,4653,1808576,918.16913604736328,,30562592594707176,354136705716.85162,0.044088807618565075
sep-cmaes-ipop-l64,2,111002,4675,1831104,918.16913604736328,,31220163575106712,529013873989.61133,0.034605491576955437
sep-cmaes-ipop-l64,2,111002,4708,1864896,918.16913604736328,,34970712661878660,733643517557.30872,0.043701571865700256
sep-cmaes-ipop-l64,2,111002,4730,1887424,918.16913604736328,,32347746618402660,823934804950.98669,0.037165253195773212
sep-cmaes-ipop-l64,2,111002,4752,1909952,918.16913604736328,,29699211147024528,952359283122.3103,0.032217218632436873
sep-cmaes-ipop-l64,2,111002,4763,1931456,918.16913604736328,,0.80351165029755089,7.9476539326882563,0.69716241455364891
sep-cmaes-ipop-l64,2,111002,4785,1976512,918.16913604736328,,1.3232532672764346,28.054691879734808,0.28952354042254863
sep-cmaes-ipop-l64,2,111002,4796,1999040,918.16913604736328,,2.6041756701671726,92.44325361783882,0.31342678283438363
sep-cmaes-ipop-l64,2,111002,4807,2021568,918.16913604736328,,4.1231739162009884,160.74933158351089,0.26808473703654212
sep-cmaes-ipop-l64,2,111002,4818,2044096,918.16913604736328,,5.2199000766554242,717.34712897412294,0.24710531018344395
sep-cmaes-ipop-l64,2,111002,4829,2066624,918.16913604736328,,7.2953850859307954,2233.0679053863882,0.24404542325261061
sep-cmaes-ipop-l64,2,111002,4840,2089152,918.16913604736328,,10.434857454732807,2789.3133175194139,0.23010880749305099
sep-cmaes-ipop-l64,2,111002,4851,2111680,918.16913604736328,,18.97243100353619,2553.6690731682647,0.25461650535116881
sep-cmaes-ipop-l64,2,111002,4862,2134208,918.16913604736328,,36.434418169273307,1597.1700362108827,0.25358925754745226
sep-cmaes-ipop-l64,2,111002,4884,2179264,918.16913604736328,,104.14239062031322,2347.0722553376472,0.2366156240879235
sep-cmaes-ipop-l64,2,111002,4895,2201792,918.16913604736328,,225.64702260888819,2444.5596731188139,0.25896547150617927
sep-cmaes-ipop-l64,2,111002,4906,2224320,918.16913604736328,,509.6521251508135,1448.0029070471794,0.26487854959817425
sep-cmaes-ipop-l64,2,111002,4917,2246848,918.16913604736328,,1141.678313200571,1599.3097683546325,0.256741954403154
sep-cmaes-ipop-l64,2,111002,4928,2269376,918.16913604736328,,2367.2821640794241,1611.6629214530155,0.25089040814743269
sep-cmaes-ipop-l64,2,111002,4939,2291904,918.16913604736328,,4664.897562959005,2030.6848234132799,0.24283010732295832
sep-cmaes-ipop-l64,2,111002,4950,2314432,918.16913604736328,,8137.5322433768024,4600.2098964150282,0.2181231314251002
sep-cmaes-ipop-l64,2,111002,4961,2336960,918.16913604736328,,13562.815869458867,9621.3650824410397,0.2179629159763079
sep-cmaes-ipop-l64,2,111002,4983,2382016,918.16913604736328,,37042.049041462786,17723.399537592482,0.19233881256838198
sep-cmaes-ipop-l64,2,111002,4994,2404544,918.16913604736328,,61746.734195751698,18023.495485776475,0.20286474521071662
sep-cmaes-ipop-l64,2,111002,5005,2427072,918.16913604736328,,109468.84317781482,27298.914851038826,0.21986760053870846
sep-cmaes-ipop-l64,2,111002,5016,2449600,918.16913604736328,,244606.41414570724,14042.288483441473,0.17991445963906955
sep-cmaes-ipop-l64,2,111002,5027,2472128,918.16913604736328,,482409.90554001811,7013.010773548589,0.12461902499019641
sep-cmaes-ipop-l64,2,111002,5038,2494656,918.16913604736328,,955077.45539034635,3965.2509089600435,0.081503939352533653
sep-cmaes-ipop-l64,2,111002,5049,2517184,918.16913604736328,,2168669.7338194638,4345.7533420199943,0.073769710511181169
sep-cmaes-ipop-l64,2,111002,5071,2562240,918.16913604736328,,9045720.6265626345,3095.2642576243093,0.05007148722593352
sep-cmaes-ipop-l64,2,111002,5082,2584768,918.16913604736328,,18169082.186373863,3034.5307669716776,0.045139310835546127
sep-cmaes-ipop-l64,2,111002,5093,2607296,918.16913604736328,,36405234.074880108,2942.3890655657324,0.03831443274061818
sep-cmaes-ipop-l64,2,111002,5104,2629824,918.16913604736328,,79752462.517184556,6885.2941732475374,0.039754470865659232
sep-cmaes-ipop-l64,2,111002,5115,2652352,918.16913604736328,,169433992.1352495,12316.491474148441,0.0381281002396298
sep-cmaes-ipop-l64,2,111002,5126,2674880,918.16913604736328,,327663729.99599946,16359.584830949116,0.032962739893466195
sep-cmaes-ipop-l64,2,111002,5137,2697408,918.16913604736328,,714318350.37106729,19758.099112560576,0.03407027087580701
sep-cmaes-ipop-l64,2,111002,5148,2719936,918.16913604736328,,1299718246.048296,34225.018026861952,0.03238413603828872
sep-cmaes-ipop-l64,2,111002,5170,2764992,918.16913604736328,,5205645761.5191431,36632.206889839777,0.027158981829678356
sep-cmaes-ipop-l64,2,111002,5181,2787520,918.16913604736328,,9712869088.3051414,49539.93416559507,0.027103210031987526
sep-cmaes-ipop-l64,2,111002,5192,2810048,918.16913604736328,,19912791980.032562,69680.770153135614,0.031728371423877556
sep-cmaes-ipop-l64,2,111002,5203,2832576,918.16913604736328,,41054177892.031334,60899.499922869327,0.030076220379917272
sep-cmaes-ipop-l64,2,111002,5214,2855104,918.16913604736328,,82776658369.452438,39250.47949683437,0.027420934765793856
sep-cmaes-ipop-l64,2,111002,5225,2877632,918.16913604736328,,182746265586.34647,42109.243311277103,0.027902732444811965
sep-cmaes-ipop-l64,2,111002,5236,2900160,918.16913604736328,,405351023378.41052,51136.844225497698,0.029333462230252856
sep-cmaes-ipop-l64,2,111002,5247,2922688,918.16913604736328,,802730786678.07703,38823.950295184768,0.026097570943532745
sep-cmaes-ipop-l64,2,111002,5269,2967744,918.16913604736328,,4153893263056.334,37376.326507649741,0.033395089842096749
sep-cmaes-ipop-l64,2,111002,5280,2990272,918.16913604736328,,9014462438327.916,32566.342692317387,0.033063421288313168
sep-cmaes-ipop-l64,2,111002,5291,3012800,918.16913604736328,,19543031121486.984,25317.376442537527,0.029746999823299924
sep-cmaes-ipop-l64,2,111002,5302,3035328,918.16913604736328,,44563369690805.859,24606.871523071499,0.033098642757785311
sep-cmaes-ipop-l64,2,111002,5313,3057856,918.16913604736328,,97950679543609.375,26744.284399544929,0.033029508794721843
sep-cmaes-ipop-l64,2,111002,5324,3080384,918.16913604736328,,200478386454945.56,18924.436307906395,0.03192292557807707
sep-cmaes-ipop-l64,2,111002,5335,3102912,918.16913604736328,,428009473198813,12448.377359955957,0.028752602216246575
sep-cmaes-ipop-l64,2,111002,5346,3125440,918.16913604736328,,907908785614947.25,14649.242466161277,0.027656344151261815
sep-cmaes-ipop-l64,2,111002,5368,3170496,918.16913604736328,,2309750692264720.5,22373.433531548064,0.021226914769352213
sep-cmaes-ipop-l64,2,111002,5379,3193024,918.16913604736328,,2795550490613350.5,31315.624096692558,0.017130778632260802
sep-cmaes-ipop-l64,2,111002,5390,3215552,918.16913604736328,,3505988382783365,38085.706072335932,0.015959156346851147
sep-cmaes-ipop-l64,2,111002,5401,3238080,918.16913604736328,,4241066165987264,57384.216474931767,0.014209014691895495
sep-cmaes-ipop-l64,2,111002,5412,3260608,918.16913604736328,,6005205353629565,54054.339926840381,0.012465220827754137
sep-cmaes-ipop-l64,2,111002,5423,3283136,918.16913604736328,,8431492727304619,52966.87008942508,0.011797206023807261
sep-cmaes-ipop-l64,2,111002,5434,3305664,918.16913604736328,,10712173752185976,74087.967505203953,0.010657475741983509
sep-cmaes-ipop-l64,2,111002,5445,3328192,918.16913604736328,,14056789200870378,90666.130751279532,0.009384439040024584
sep-cmaes-ipop-l64,2,111002,5467,3373248,918.16913604736328,,27345899456358352,177485.34739598946,0.0085891363849273268
sep-cmaes-ipop-l64,2,111002,5478,3395776,918.16913604736328,,34660070595371460,333026.91689064965,0.0068561410845100149
sep-cmaes-ipop-l64,2,111002,5489,3418304,918.16913604736328,,42703175410247656,374497.2959353372,0.0056381309270239601
sep-cmaes-ipop-l64,2,111002,5500,3440832,918.16913604736328,,67820688049478912,480022.43683862855,0.0060993093411821422
sep-cmaes-ipop-l64,2,111002,5511,3463360,918.16913604736328,,91061512552255904,544902.77887456329,0.0052937270359072353
sep-cmaes-ipop-l64,2,111002,5522,3485888,918.16913604736328,,1.0396053217396992e+17,871424.88298923324,0.0049895472788449588
sep-cmaes-ipop-l64,2,111002,5533,3508416,918.16913604736328,,1.4085892491145582e+17,3597289.1657210812,0.0059617240177387565
sep-cmaes-ipop-l64,2,111002,5544,3530944,918.16913604736328,,1.8253602370563043e+17,5529053.095614098,0.0057447647207747006
sep-cmaes-ipop-l64,2,111002,5566,3576000,918.16913604736328,,3.5913146200929498e+17,13563212.661931681,0.0056842749074592419
sep-cmaes-ipop-l64,2,111002,5577,3598528,918.16913604736328,,4.8770787958295251e+17,20464216.079127282,0.0051707464432649676
sep-cmaes-ipop-l64,2,111002,5588,3621056,918.16913604736328,,6.8841605581137779e+17,14706550.401488824,0.004760271923120959
sep-cmaes-ipop-l64,2,111002,5599,3643584,918.16913604736328,,1.0263913879369157e+18,17808905.550613523,0.0050454860120035076
sep-cmaes-ipop-l64,2,111002,5610,3666112,918.16913604736328,,1.4533340487416566e+18,26097897.575171404,0.0053548191046927859
sep-cmaes-ipop-l64,2,111002,5621,3688640,918.16913604736328,,2.2251321080561403e+18,31568762.993194778,0.00565073822970826
sep-cmaes-ipop-l64,2,111002,5632,3711168,918.16913604736328,,3.8176573950484439e+18,28963867.439230446,0.006359497581786719
sep-cmaes-ipop-l64,2,111002,5654,3756224,918.16913604736328,,1.1005014469728594e+19,20235971.926541418,0.0058149115351739883
sep-cmaes-ipop-l64,2,111002,5665,3778752,918.16913604736328,,1.985857143369404e+19,16979258.85755723,0.0059796853135558837
sep-cmaes-ipop-l64,2,111002,5676,3801280,918.16913604736328,,3.7863780504641855e+19,12782341.526229911,0.0059050113256547783
sep-cmaes-ipop-l64,2,111002,5687,3823808,918.16913604736328,,6.8718988871773815e+19,11286059.015510138,0.0058897524242596273
