arm,block,seed,stage,restart,regime,population,iterations,evaluations,bestCost,termination
ext-w2,1,120001,2,7,,0,379,24256,609.64359283447266,convergence
ext-w2,1,120001,2,8,,0,323,20672,618.44071960449219,convergence
ext-w2,1,120001,2,9,,0,330,21120,625.73173141479492,convergence
ext-w2,1,120001,2,10,,0,311,19904,611.10833613077796,convergence
ext-w2,1,120001,2,11,,0,322,20608,610.6148796081543,convergence
ext-w2,1,120001,2,12,,0,382,24448,614.33292007446289,convergence
ext-w2,1,120001,2,13,,0,348,22272,611.11149342854821,convergence
ext-w2,1,120001,2,14,,0,290,18560,612.89423624674475,convergence
ext-w2,1,120001,2,15,,0,357,22848,616.42146174112952,convergence
ext-w2,1,120001,2,16,,0,442,28288,616.28068288167321,convergence
ext-w2,1,120001,2,17,,0,388,24832,613.32923889160156,convergence
ext-w2,1,120001,2,18,,0,400,25600,609.68606948852539,convergence
ext-w2,1,120001,2,19,,0,309,19776,605.29491933186853,convergence
ext-w2,1,120001,2,20,,0,326,20864,611.03840128580725,convergence
ext-w2,1,120001,2,21,,0,425,27200,626.34359741210938,convergence
ext-w2,1,120001,2,22,,0,440,28160,616.15469741821289,convergence
ext-w2,1,120001,2,23,,0,383,24512,604.79473241170251,convergence
ext-w2,1,120001,2,24,,0,354,22656,615.44348271687829,convergence
ext-w2,1,120001,2,25,,0,312,19968,610.64907455444336,convergence
ext-w2,1,120001,2,26,,0,550,35200,621.61693445841468,convergence
ext-w2,1,120001,2,27,,0,304,19456,606.78960545857751,convergence
ext-w2,1,120001,2,28,,0,327,20928,604.83930079142249,convergence
ext-w2,1,120001,2,29,,0,329,21056,611.76772689819336,convergence
ext-w2,1,120001,2,30,,0,420,26880,615.14123280843103,convergence
ext-w2,1,120001,2,31,,0,296,18944,610.06503677368164,convergence
ext-w2,1,120001,2,32,,0,365,23360,604.7685763041178,convergence
ext-w2,1,120001,2,33,,0,401,25664,626.2163976033529,convergence
ext-w2,1,120001,2,34,,0,341,21824,610.05339813232422,convergence
ext-w2,1,120001,2,35,,0,323,20672,613.71464411417639,convergence
ext-w2,1,120001,2,36,,0,331,21184,627.15236028035486,convergence
