arm,block,seed,stage,restart,regime,population,iterations,evaluations,bestCost,termination
pol-int-cma,2,130002,10,23,,0,117,7488,583.1017951965332,convergence
pol-int-cma,2,130002,10,24,,0,118,7552,583.1017951965332,convergence
pol-int-cma,2,130002,10,25,,0,174,11136,589.3118794759115,convergence
pol-int-cma,2,130002,10,26,,0,133,8512,593.71279907226562,convergence
pol-int-cma,2,130002,10,27,,0,111,7104,583.1017951965332,convergence
pol-int-cma,2,130002,10,28,,0,156,9984,589.88474527994788,convergence
pol-int-cma,2,130002,10,29,,0,128,8192,583.1017951965332,convergence
pol-int-cma,2,130002,10,30,,0,182,11648,588.5538113911947,convergence
pol-int-cma,2,130002,10,31,,0,111,7104,583.1017951965332,convergence
pol-int-cma,2,130002,10,32,,0,156,9984,583.1072998046875,convergence
pol-int-cma,2,130002,10,33,,0,121,7744,583.1017951965332,convergence
pol-int-cma,2,130002,10,34,,0,147,9408,592.72849273681641,convergence
pol-int-cma,2,130002,10,35,,0,113,7232,583.1017951965332,convergence
pol-int-cma,2,130002,10,36,,0,148,9472,589.90126164754236,convergence
pol-int-cma,2,130002,10,37,,0,128,8192,589.68701934814453,convergence
pol-int-cma,2,130002,10,38,,0,121,7744,583.1017951965332,convergence
pol-int-cma,2,130002,10,39,,0,115,7360,583.1017951965332,convergence
pol-int-cma,2,130002,10,40,,0,136,8704,589.69231414794922,convergence
pol-int-cma,2,130002,10,41,,0,132,8448,583.1017951965332,convergence
pol-int-cma,2,130002,10,42,,0,141,9024,584.11993535359704,convergence
pol-int-cma,2,130002,10,43,,0,125,8000,583.1017951965332,convergence
pol-int-cma,2,130002,10,44,,0,130,8320,583.1017951965332,convergence
pol-int-cma,2,130002,10,45,,0,139,8896,583.11044311523438,convergence
pol-int-cma,2,130002,10,46,,0,131,8384,583.1017951965332,convergence
pol-int-cma,2,130002,10,47,,0,143,9152,583.11282094319665,convergence
pol-int-cma,2,130002,10,48,,0,127,8128,583.10042317708337,convergence
pol-int-cma,2,130002,10,49,,0,99,6336,583.1017951965332,convergence
pol-int-cma,2,130002,10,50,,0,134,8576,583.10042317708337,convergence
pol-int-cma,2,130002,10,51,,0,156,9984,583.11024475097656,convergence
pol-int-cma,2,130002,10,52,,0,106,6784,583.1017951965332,convergence
pol-int-cma,2,130002,10,53,,0,117,7488,583.1017951965332,convergence
pol-int-cma,2,130002,10,54,,0,126,8064,583.1017951965332,convergence
pol-int-cma,2,130002,10,55,,0,120,7680,583.1017951965332,convergence
pol-int-cma,2,130002,10,56,,0,133,8512,583.1017951965332,convergence
pol-int-cma,2,130002,10,57,,0,159,10176,588.55178324381507,convergence
pol-int-cma,2,130002,10,58,,0,199,12736,587.62399291992188,convergence
pol-int-cma,2,130002,10,59,,0,155,9920,591.69740804036462,convergence
pol-int-cma,2,130002,10,60,,0,113,7232,583.1017951965332,convergence
pol-int-cma,2,130002,10,61,,0,121,7744,583.10042317708337,convergence
pol-int-cma,2,130002,10,62,,0,122,7808,587.46819559733069,convergence
pol-int-cma,2,130002,10,63,,0,159,10176,589.8731791178385,convergence
pol-int-cma,2,130002,10,64,,0,135,8640,583.11115519205725,convergence
pol-int-cma,2,130002,10,65,,0,159,10176,583.11024475097656,convergence
pol-int-cma,2,130002,10,66,,0,120,7680,583.1017951965332,convergence
pol-int-cma,2,130002,10,67,,0,162,10368,588.52855936686194,convergence
pol-int-cma,2,130002,10,68,,0,177,11328,584.11913681030273,convergence
pol-int-cma,2,130002,10,69,,0,133,8512,583.11590321858728,convergence
pol-int-cma,2,130002,10,70,,0,121,7744,583.11203002929688,convergence
pol-int-cma,2,130002,10,71,,0,145,9280,583.1017951965332,convergence
pol-int-cma,2,130002,10,72,,0,149,9536,583.11319732666016,convergence
pol-int-cma,2,130002,10,73,,0,155,9920,589.68701934814453,convergence
pol-int-cma,2,130002,10,74,,0,129,8256,592.83988316853845,convergence
pol-int-cma,2,130002,10,75,,0,138,8832,591.3912455240885,convergence
pol-int-cma,2,130002,10,76,,0,162,10368,593.41839726765954,convergence
pol-int-cma,2,130002,10,77,,0,115,7360,592.83838017781579,convergence
pol-int-cma,2,130002,10,78,,0,155,9920,583.11206181844079,convergence
pol-int-cma,2,130002,10,79,,0,130,8320,583.1017951965332,convergence
pol-int-cma,2,130002,10,80,,0,109,6976,583.10042317708337,convergence
pol-int-cma,2,130002,10,81,,0,150,9600,589.31132888793945,convergence
pol-int-cma,2,130002,10,82,,0,131,8384,583.1099955240885,convergence
pol-int-cma,2,130002,10,83,,0,195,12480,588.52588399251306,convergence
pol-int-cma,2,130002,10,84,,0,133,8512,583.11206181844079,convergence
pol-int-cma,2,130002,10,85,,0,169,10816,583.11233901977539,convergence
pol-int-cma,2,130002,12,0,,0,137,8768,578.1331901550293,convergence
pol-int-cma,2,130002,12,1,,0,187,11968,572.70327377319336,convergence
pol-int-cma,2,130002,12,2,,0,126,8064,575.85536448160804,convergence
pol-int-cma,2,130002,12,3,,0,138,8832,572.74924723307288,convergence
pol-int-cma,2,130002,12,4,,0,145,9280,572.74924723307288,convergence
pol-int-cma,2,130002,12,5,,0,129,8256,569.35675175984704,convergence
pol-int-cma,2,130002,12,6,,0,129,8256,574.29943466186523,convergence
pol-int-cma,2,130002,12,7,,0,142,9088,576.69490814208984,convergence
pol-int-cma,2,130002,12,8,,0,143,9152,578.34936269124353,convergence
pol-int-cma,2,130002,12,9,,0,154,9856,572.73643620808923,convergence
pol-int-cma,2,130002,12,10,,0,150,9600,578.34956105550134,convergence
pol-int-cma,2,130002,12,11,,0,165,10560,572.72329330444336,convergence
pol-int-cma,2,130002,12,12,,0,145,9280,572.73643620808923,convergence
pol-int-cma,2,130002,12,13,,0,183,11712,572.73643620808923,convergence
pol-int-cma,2,130002,12,14,,0,146,9344,578.29254659016931,convergence
pol-int-cma,2,130002,12,15,,0,176,11264,578.29996490478516,convergence
pol-int-cma,2,130002,12,16,,0,126,8064,576.90313466389978,convergence
pol-int-cma,2,130002,12,17,,0,135,8640,576.88896052042639,convergence
pol-int-cma,2,130002,12,18,,0,166,10624,569.35663223266602,convergence
pol-int-cma,2,130002,12,19,,0,173,11072,572.72893142700195,convergence
pol-int-cma,2,130002,12,20,,0,149,9536,569.35633850097656,convergence
pol-int-cma,2,130002,12,21,,0,155,9920,577.15450286865234,convergence
pol-int-cma,2,130002,12,22,,0,150,9600,569.3685417175293,convergence
pol-int-cma,2,130002,12,23,,0,148,9472,572.73643620808923,convergence
pol-int-cma,2,130002,12,24,,0,139,8896,578.34995905558264,convergence
pol-int-cma,2,130002,12,25,,0,182,11648,578.34898249308264,convergence
pol-int-cma,2,130002,12,26,,0,159,10176,572.72333272298181,convergence
pol-int-cma,2,130002,12,27,,0,127,8128,575.85726547241211,convergence
pol-int-cma,2,130002,12,28,,0,161,10304,576.93394088745117,convergence
pol-int-cma,2,130002,12,29,,0,131,8384,575.48255666097009,convergence
pol-int-cma,2,130002,12,30,,0,150,9600,569.35595321655273,convergence
pol-int-cma,2,130002,12,31,,0,155,9920,576.5102424621582,convergence
pol-int-cma,2,130002,12,32,,0,148,9472,569.35633850097656,convergence
pol-int-cma,2,130002,12,33,,0,156,9984,577.22941080729163,convergence
pol-int-cma,2,130002,12,34,,0,142,9088,578.3503303527832,convergence
pol-int-cma,2,130002,12,35,,0,134,8576,577.28747685750329,convergence
pol-int-cma,2,130002,12,36,,0,158,10112,569.35595321655273,convergence
pol-int-cma,2,130002,12,37,,0,153,9792,577.39644368489587,convergence
pol-int-cma,2,130002,12,38,,0,131,8384,572.74174626668298,convergence
pol-int-cma,2,130002,12,39,,0,139,8896,569.35595321655273,convergence
pol-int-cma,2,130002,12,40,,0,152,9728,575.85559209187829,convergence
pol-int-cma,2,130002,12,41,,0,179,11456,572.73643620808923,convergence
pol-int-cma,2,130002,12,42,,0,152,9728,572.70522308349609,convergence
pol-int-cma,2,130002,12,43,,0,170,10880,578.29254659016931,convergence
pol-int-cma,2,130002,12,44,,0,155,9920,577.28830718994141,convergence
pol-int-cma,2,130002,12,45,,0,155,9920,569.36992899576819,convergence
pol-int-cma,2,130002,12,46,,0,134,8576,572.72388458251953,convergence
pol-int-cma,2,130002,12,47,,0,131,8384,576.92301050821936,convergence
pol-int-cma,2,130002,12,48,,0,143,9152,577.35022354125977,convergence
pol-int-cma,2,130002,12,49,,0,154,9856,569.3685417175293,convergence
pol-int-cma,2,130002,12,50,,0,151,9664,577.36159769694007,convergence
pol-int-cma,2,130002,12,51,,0,154,9856,572.73643620808923,convergence
pol-int-cma,2,130002,12,52,,0,147,9408,578.29254659016931,convergence
pol-int-cma,2,130002,12,53,,0,148,9472,578.29537836710608,convergence
pol-int-cma,2,130002,12,54,,0,128,8192,572.73643620808923,convergence
pol-int-cma,2,130002,12,55,,0,158,10112,572.73419570922852,convergence
pol-int-cma,2,130002,12,56,,0,144,9216,577.33141581217444,convergence
pol-int-cma,2,130002,12,57,,0,174,11136,569.3685417175293,convergence
pol-int-cma,2,130002,12,58,,0,134,8576,575.85690943400061,convergence
pol-int-cma,2,130002,12,59,,0,147,9408,578.3499857584635,convergence
pol-int-cma,2,130002,12,60,,0,132,8448,575.85536448160804,convergence
pol-int-cma,2,130002,12,61,,0,125,8000,575.85559209187829,convergence
pol-int-cma,2,130002,12,62,,0,181,11584,569.35595321655273,convergence
pol-int-cma,2,130002,12,63,,0,163,10432,577.34149424235022,convergence
pol-int-cma,2,130002,12,64,,0,163,10432,569.35595321655273,convergence
pol-int-cma,2,130002,12,65,,0,140,8960,572.73643620808923,convergence
pol-int-cma,2,130002,12,66,,0,175,11200,577.36891555786133,convergence
pol-int-cma,2,130002,12,67,,0,135,8640,577.98345438639319,convergence
pol-int-cma,2,130002,12,68,,0,139,8896,570.41114679972327,convergence
pol-int-cma,2,130002,12,69,,0,175,11200,569.36859130859375,convergence
pol-int-cma,2,130002,12,70,,0,122,7808,578.34941609700525,convergence
pol-int-cma,2,130002,12,71,,0,172,11008,569.36859130859375,convergence
pol-int-cma,2,130002,12,72,,0,154,9856,569.3685417175293,convergence
pol-int-cma,2,130002,12,73,,0,159,10176,578.34853617350257,convergence
pol-int-cma,2,130002,12,74,,0,179,11456,569.35595321655273,convergence
pol-int-cma,2,130002,12,75,,0,135,8640,577.36114629109704,convergence
pol-int-cma,2,130002,12,76,,0,152,9728,569.36957168579102,convergence
pol-int-cma,2,130002,12,77,,0,154,9856,572.70522308349609,convergence
pol-int-cma,2,130002,12,78,,0,149,9536,577.4144070943197,convergence
pol-int-cma,2,130002,12,79,,0,150,9600,577.11850611368811,convergence
pol-int-cma,2,130002,12,80,,0,163,10432,576.83625539143884,convergence
pol-int-cma,2,130002,14,0,,0,126,8064,562.78317133585608,convergence
pol-int-cma,2,130002,14,1,,0,165,10560,564.56688944498694,convergence
pol-int-cma,2,130002,14,2,,0,172,11008,562.05739339192712,convergence
pol-int-cma,2,130002,14,3,,0,157,10048,562.80459467569983,convergence
pol-int-cma,2,130002,14,4,,0,136,8704,564.54527918497718,convergence
pol-int-cma,2,130002,14,5,,0,155,9920,561.60980351765954,convergence
pol-int-cma,2,130002,14,6,,0,182,11648,564.54957453409827,convergence
pol-int-cma,2,130002,14,7,,0,195,12480,562.05205154418945,convergence
pol-int-cma,2,130002,14,8,,0,131,8384,564.55662155151367,convergence
pol-int-cma,2,130002,14,9,,0,170,10880,564.541493733724,convergence
pol-int-cma,2,130002,14,10,,0,119,7616,559.45761108398438,convergence
pol-int-cma,2,130002,14,11,,0,130,8320,562.78349939982093,convergence
pol-int-cma,2,130002,14,12,,0,147,9408,564.56497955322266,convergence
pol-int-cma,2,130002,14,13,,0,135,8640,564.56215922037757,convergence
pol-int-cma,2,130002,14,14,,0,155,9920,564.56352996826172,convergence
pol-int-cma,2,130002,14,15,,0,129,8256,562.78349939982093,convergence
pol-int-cma,2,130002,14,16,,0,145,9280,561.61400477091468,convergence
pol-int-cma,2,130002,14,17,,0,166,10624,562.58902994791663,convergence
pol-int-cma,2,130002,14,18,,0,135,8640,564.56066385904944,convergence
pol-int-cma,2,130002,14,19,,0,109,6976,562.78349939982093,convergence
pol-int-cma,2,130002,14,20,,0,181,11584,564.580322265625,convergence
pol-int-cma,2,130002,14,21,,0,125,8000,562.78349939982093,convergence
pol-int-cma,2,130002,14,22,,0,217,13888,562.58821868896484,convergence
pol-int-cma,2,130002,14,23,,0,154,9856,564.56668090820312,convergence
pol-int-cma,2,130002,14,24,,0,154,9856,562.1160558064779,convergence
pol-int-cma,2,130002,14,25,,0,168,10752,562.97567240397132,convergence
pol-int-cma,2,130002,14,26,,0,148,9472,556.36091868082679,convergence
pol-int-cma,2,130002,14,27,,0,184,11776,563.95013173421228,convergence
pol-int-cma,2,130002,14,28,,0,163,10432,561.61400477091468,convergence
pol-int-cma,2,130002,14,29,,0,165,10560,563.94835027058923,convergence
pol-int-cma,2,130002,14,30,,0,121,7744,562.78349939982093,convergence
pol-int-cma,2,130002,14,31,,0,131,8384,560.52917607625329,convergence
pol-int-cma,2,130002,14,32,,0,127,8128,562.78349939982093,convergence
pol-int-cma,2,130002,14,33,,0,157,10048,562.26803207397461,convergence
pol-int-cma,2,130002,14,34,,0,158,10112,564.47798283894861,convergence
pol-int-cma,2,130002,14,35,,0,125,8000,564.58235677083337,convergence
pol-int-cma,2,130002,14,36,,0,140,8960,564.56390508015954,convergence
pol-int-cma,2,130002,14,37,,0,177,11328,563.92479578653968,convergence
pol-int-cma,2,130002,14,38,,0,165,10560,563.13939921061194,convergence
pol-int-cma,2,130002,14,39,,0,141,9024,564.56677500406897,convergence
pol-int-cma,2,130002,14,40,,0,138,8832,562.25904210408532,convergence
pol-int-cma,2,130002,14,41,,0,187,11968,562.08014424641931,convergence
pol-int-cma,2,130002,14,42,,0,135,8640,556.34501902262366,convergence
pol-int-cma,2,130002,14,43,,0,136,8704,562.05804316202796,convergence
pol-int-cma,2,130002,14,44,,0,138,8832,562.78349939982093,convergence
pol-int-cma,2,130002,14,45,,0,130,8320,562.78349939982093,convergence
pol-int-cma,2,130002,14,46,,0,126,8064,562.78349939982093,convergence
pol-int-cma,2,130002,14,47,,0,144,9216,561.93740844726562,convergence
pol-int-cma,2,130002,14,48,,0,140,8960,556.36238352457679,convergence
pol-int-cma,2,130002,14,49,,0,135,8640,562.2654813130697,convergence
pol-int-cma,2,130002,14,50,,0,115,7360,561.99689229329431,convergence
pol-int-cma,2,130002,14,51,,0,119,7616,562.26948293050134,convergence
pol-int-cma,2,130002,14,52,,0,164,10496,561.30340321858728,convergence
pol-int-cma,2,130002,14,53,,0,129,8256,564.552001953125,convergence
pol-int-cma,2,130002,14,54,,0,141,9024,564.29935201009118,convergence
pol-int-cma,2,130002,14,55,,0,134,8576,564.56688944498694,convergence
pol-int-cma,2,130002,14,56,,0,212,13568,563.52997970581055,convergence
pol-int-cma,2,130002,14,57,,0,185,11840,563.87812805175781,convergence
pol-int-cma,2,130002,14,58,,0,136,8704,564.54559453328454,convergence
pol-int-cma,2,130002,14,59,,0,119,7616,556.36054484049475,convergence
pol-int-cma,2,130002,14,60,,0,149,9536,564.56672414143884,convergence
pol-int-cma,2,130002,14,61,,0,128,8192,562.26923116048181,convergence
pol-int-cma,2,130002,14,62,,0,189,12096,560.49476623535156,convergence
pol-int-cma,2,130002,14,63,,0,156,9984,564.95527903238929,convergence
pol-int-cma,2,130002,14,64,,0,164,10496,562.26594161987305,convergence
pol-int-cma,2,130002,14,65,,0,120,7680,562.78349939982093,convergence
pol-int-cma,2,130002,14,66,,0,130,8320,562.06583913167321,convergence
pol-int-cma,2,130002,14,67,,0,172,11008,562.26097742716468,convergence
pol-int-cma,2,130002,14,68,,0,202,12928,564.50391896565759,convergence
pol-int-cma,2,130002,14,69,,0,165,10560,564.55996068318689,convergence
pol-int-cma,2,130002,14,70,,0,129,8256,564.56390508015954,convergence
pol-int-cma,2,130002,14,71,,0,140,8960,560.5237032572428,convergence
pol-int-cma,2,130002,14,72,,0,167,10688,558.03297424316406,convergence
pol-int-cma,2,130002,14,73,,0,187,11968,563.90586471557617,convergence
pol-int-cma,2,130002,14,74,,0,123,7872,556.34795379638672,convergence
pol-int-cma,2,130002,14,75,,0,154,9856,562.06857808430993,convergence
pol-int-cma,2,130002,14,76,,0,150,9600,562.26594161987305,convergence
pol-int-cma,2,130002,14,77,,0,175,11200,561.78971608479821,convergence
pol-int-cma,2,130002,14,78,,0,148,9472,564.56372324625647,convergence
pol-int-cma,2,130002,14,79,,0,138,8832,556.36017735799157,convergence
pol-int-cma,2,130002,14,80,,0,140,8960,564.56390508015954,convergence
pol-term-may,2,130002,0,0,,0,156,9984,707.25,convergence
pol-term-may,2,130002,0,1,,0,149,9536,707.25840504964196,convergence
pol-term-may,2,130002,0,2,,0,152,9728,719.69004567464196,convergence
pol-term-may,2,130002,0,3,,0,134,8576,703.97617721557617,convergence
pol-term-may,2,130002,0,4,,0,130,8320,711.506337483724,convergence
pol-term-may,2,130002,0,5,,0,170,10880,707.2574246724447,convergence
pol-term-may,2,130002,0,6,,0,162,10368,707.25061289469397,convergence
pol-term-may,2,130002,0,7,,0,219,14016,707.25091552734375,convergence
pol-term-may,2,130002,0,8,,0,143,9152,707.25169499715173,convergence
pol-term-may,2,130002,0,9,,0,143,9152,707.25602595011389,convergence
pol-term-may,2,130002,0,10,,0,119,7616,711.492909749349,convergence
pol-term-may,2,130002,0,11,,0,125,8000,711.4905904134115,convergence
pol-term-may,2,130002,0,12,,0,189,12096,707.25133387247718,convergence
pol-term-may,2,130002,0,13,,0,121,7744,708.96541213989258,convergence
pol-term-may,2,130002,0,14,,0,119,7616,717.93695449829102,convergence
pol-term-may,2,130002,0,15,,0,177,11328,707.24962997436523,convergence
pol-term-may,2,130002,0,16,,0,164,10496,707.251719156901,convergence
pol-term-may,2,130002,0,17,,0,115,7360,708.09259668985999,convergence
pol-term-may,2,130002,0,18,,0,206,13184,707.25000890096032,convergence
pol-term-may,2,130002,0,19,,0,155,9920,707.25677871704102,convergence
pol-term-may,2,130002,0,20,,0,133,8512,711.48221460978186,convergence
pol-term-may,2,130002,0,21,,0,125,8000,708.09639104207361,convergence
pol-term-may,2,130002,0,22,,0,133,8512,723.09744644165039,convergence
pol-term-may,2,130002,0,23,,0,215,13760,721.21415328979492,convergence
pol-term-may,2,130002,0,24,,0,129,8256,708.9628791809082,convergence
pol-term-may,2,130002,0,25,,0,122,7808,708.09639104207361,convergence
pol-term-may,2,130002,0,26,,0,192,12288,707.24968719482422,convergence
pol-term-may,2,130002,0,27,,0,167,10688,707.25602595011389,convergence
pol-term-may,2,130002,0,28,,0,177,11328,707.26495869954431,convergence
pol-term-may,2,130002,0,29,,0,189,12096,708.0472310384115,convergence
pol-term-may,2,130002,0,30,,0,132,8448,708.12973785400391,convergence
pol-term-may,2,130002,0,31,,0,160,10240,707.25030771891272,convergence
pol-term-may,2,130002,0,32,,0,167,10688,707.25741449991858,convergence
pol-term-may,2,130002,0,33,,0,138,8832,720.60568110148108,convergence
pol-term-may,2,130002,0,34,,0,174,11136,707.25,convergence
pol-term-may,2,130002,0,35,,0,124,7936,703.11334864298499,convergence
pol-term-may,2,130002,0,36,,0,167,10688,703.19917424519861,convergence
pol-term-may,2,130002,0,37,,0,175,11200,707.25741449991858,convergence
pol-term-may,2,130002,0,38,,0,174,11136,707.25725682576501,convergence
pol-term-may,2,130002,0,39,,0,183,11712,721.53825887044275,convergence
pol-term-may,2,130002,0,40,,0,155,9920,707.27977879842126,convergence
pol-term-may,2,130002,0,41,,0,134,8576,703.97617721557617,convergence
pol-term-may,2,130002,0,42,,0,139,8896,708.08515548706055,convergence
pol-term-may,2,130002,0,43,,0,162,10368,721.4207763671875,convergence
pol-term-may,2,130002,0,44,,0,182,11648,707.24900054931641,convergence
pol-term-may,2,130002,0,45,,0,116,7424,710.05910110473633,convergence
pol-term-may,2,130002,0,46,,0,161,10304,707.25071716308594,convergence
pol-term-may,2,130002,0,47,,0,160,10240,707.25152969360352,convergence
pol-term-may,2,130002,0,48,,0,107,6848,708.09639104207361,convergence
pol-term-may,2,130002,0,49,,0,170,10880,707.25592803955078,convergence
pol-term-may,2,130002,0,50,,0,137,8768,711.47725677490234,convergence
pol-term-may,2,130002,0,51,,0,119,7616,711.49117151896155,convergence
pol-term-may,2,130002,0,52,,0,149,9536,707.25105921427405,convergence
pol-term-may,2,130002,0,53,,0,128,8192,711.49117151896155,convergence
pol-term-may,2,130002,0,54,,0,154,9856,703.19639460245764,convergence
pol-term-may,2,130002,0,55,,0,163,10432,718.28754043579102,convergence
pol-term-may,2,130002,0,56,,0,151,9664,707.25,convergence
pol-term-may,2,130002,0,57,,0,138,8832,707.28028869628906,convergence
pol-term-may,2,130002,0,58,,0,147,9408,707.25061289469397,convergence
pol-term-may,2,130002,0,59,,0,165,10560,707.26139958699548,convergence
pol-term-may,2,130002,0,60,,0,171,10944,707.25583394368493,convergence
pol-term-may,2,130002,0,61,,0,204,13056,707.25061289469397,convergence
pol-term-may,2,130002,0,62,,0,115,7360,708.9628791809082,convergence
pol-term-may,2,130002,0,63,,0,180,11520,707.25583394368493,convergence
pol-term-may,2,130002,0,64,,0,146,9344,707.28029378255212,convergence
pol-term-may,2,130002,0,65,,0,188,12032,707.25339889526367,convergence
pol-term-may,2,130002,0,66,,0,167,10688,707.25715128580725,convergence
pol-term-may,2,130002,0,67,,0,119,7616,703.99173990885413,convergence
pol-term-may,2,130002,0,68,,0,186,11904,707.24962997436523,convergence
pol-term-may,2,130002,0,69,,0,156,9984,708.09142939249671,convergence
pol-term-may,2,130002,0,70,,0,123,7872,703.97617721557617,convergence
pol-term-may,2,130002,0,71,,0,195,12480,707.25211207071936,convergence
pol-term-may,2,130002,0,72,,0,156,9984,707.27220408121741,convergence
pol-term-may,2,130002,0,73,,0,115,7360,708.09320449829102,convergence
pol-term-may,2,130002,0,74,,0,157,10048,707.25741449991858,convergence
pol-term-may,2,130002,0,75,,0,189,12096,707.2493794759115,convergence
pol-term-may,2,130002,0,76,,0,112,7168,711.48341878255212,convergence
pol-term-may,2,130002,0,77,,0,161,10304,707.25602595011389,convergence
pol-term-may,2,130002,0,78,,0,152,9728,707.27254231770837,convergence
pol-term-may,2,130002,1,0,,0,170,10880,691.7364718119303,convergence
pol-term-may,2,130002,1,1,,0,133,8512,688.04724884033203,convergence
pol-term-may,2,130002,1,2,,0,138,8832,692.05997085571289,convergence
pol-term-may,2,130002,1,3,,0,156,9984,681.98696772257483,convergence
pol-term-may,2,130002,1,4,,0,173,11072,691.51863098144531,convergence
pol-term-may,2,130002,1,5,,0,186,11904,692.02455139160156,convergence
pol-term-may,2,130002,1,6,,0,160,10240,692.02415211995446,convergence
pol-term-may,2,130002,1,7,,0,191,12224,692.02456792195642,convergence
pol-term-may,2,130002,1,8,,0,172,11008,692.0625,convergence
pol-term-may,2,130002,1,9,,0,154,9856,688.05787404378259,convergence
pol-term-may,2,130002,1,10,,0,155,9920,692.10711669921875,convergence
pol-term-may,2,130002,1,11,,0,170,10880,692.02738444010413,convergence
pol-term-may,2,130002,1,12,,0,159,10176,692.06311289469397,convergence
pol-term-may,2,130002,1,13,,0,194,12416,692.05843353271484,convergence
pol-term-may,2,130002,1,14,,0,199,12736,681.98696772257483,convergence
pol-term-may,2,130002,1,15,,0,183,11712,692.06218719482422,convergence
pol-term-may,2,130002,1,16,,0,205,13120,681.98032124837243,convergence
pol-term-may,2,130002,1,17,,0,204,13056,681.98976135253906,convergence
pol-term-may,2,130002,1,18,,0,152,9728,692.02393849690759,convergence
pol-term-may,2,130002,1,19,,0,159,10176,692.02088673909509,convergence
pol-term-may,2,130002,1,20,,0,160,10240,688.38529078165686,convergence
pol-term-may,2,130002,1,21,,0,192,12288,682.0031522115072,convergence
pol-term-may,2,130002,1,22,,0,150,9600,692.02717081705725,convergence
pol-term-may,2,130002,1,23,,0,191,12224,690.16878636678064,convergence
pol-term-may,2,130002,1,24,,0,146,9344,686.20819854736328,convergence
pol-term-may,2,130002,1,25,,0,141,9024,688.0301513671875,convergence
pol-term-may,2,130002,1,26,,0,143,9152,692.02529271443689,convergence
pol-term-may,2,130002,1,27,,0,142,9088,686.2218132019043,convergence
pol-term-may,2,130002,1,28,,0,138,8832,692.02415211995446,convergence
pol-term-may,2,130002,1,29,,0,177,11328,686.20407231648767,convergence
pol-term-may,2,130002,1,30,,0,151,9664,691.16954803466797,convergence
pol-term-may,2,130002,1,31,,0,175,11200,691.67625427246094,convergence
pol-term-may,2,130002,1,32,,0,169,10816,681.9819666544596,convergence
pol-term-may,2,130002,1,33,,0,179,11456,692.06250254313147,convergence
pol-term-may,2,130002,1,34,,0,172,11008,692.02011108398438,convergence
pol-term-may,2,130002,1,35,,0,136,8704,686.23843892415368,convergence
pol-term-may,2,130002,1,36,,0,165,10560,681.98094177246094,convergence
pol-term-may,2,130002,1,37,,0,165,10560,692.00714874267578,convergence
pol-term-may,2,130002,1,38,,0,160,10240,681.98165893554688,convergence
pol-term-may,2,130002,1,39,,0,151,9664,692.06186421712243,convergence
pol-term-may,2,130002,1,40,,0,204,13056,682.77817281087243,convergence
pol-term-may,2,130002,1,41,,0,174,11136,686.38129679361975,convergence
pol-term-may,2,130002,1,42,,0,142,9088,692.059560139974,convergence
pol-term-may,2,130002,1,43,,0,175,11200,691.52375157674157,convergence
pol-term-may,2,130002,1,44,,0,153,9792,692.01722971598304,convergence
pol-term-may,2,130002,1,45,,0,159,10176,692.02011108398438,convergence
pol-term-may,2,130002,1,46,,0,155,9920,692.10839335123694,convergence
pol-term-may,2,130002,1,47,,0,204,13056,681.3423067728678,convergence
pol-term-may,2,130002,1,48,,0,138,8832,684.77123260498047,convergence
pol-term-may,2,130002,1,49,,0,171,10944,692.06128184000647,convergence
pol-term-may,2,130002,1,50,,0,171,10944,691.81632359822595,convergence
pol-term-may,2,130002,1,51,,0,158,10112,692.02362823486328,convergence
pol-term-may,2,130002,1,52,,0,164,10496,692.02473831176758,convergence
pol-term-may,2,130002,1,53,,0,195,12480,692.06311289469397,convergence
pol-term-may,2,130002,1,54,,0,175,11200,690.2262967427572,convergence
pol-term-may,2,130002,1,55,,0,177,11328,692.06250254313147,convergence
pol-term-may,2,130002,1,56,,0,135,8640,691.64476776123047,convergence
pol-term-may,2,130002,1,57,,0,131,8384,686.21060180664062,convergence
pol-term-may,2,130002,1,58,,0,190,12160,681.9830538431803,convergence
pol-term-may,2,130002,1,59,,0,161,10304,691.64769617716468,convergence
pol-term-may,2,130002,1,60,,0,145,9280,692.06350580851233,convergence
pol-term-may,2,130002,1,61,,0,158,10112,692.01722971598304,convergence
pol-term-may,2,130002,1,62,,0,156,9984,683.82963943481445,convergence
pol-term-may,2,130002,1,63,,0,175,11200,686.22248077392578,convergence
pol-term-may,2,130002,1,64,,0,155,9920,692.0235481262207,convergence
pol-term-may,2,130002,1,65,,0,208,13312,692.03052520751953,convergence
pol-term-may,2,130002,1,66,,0,155,9920,681.9893468221029,convergence
pol-term-may,2,130002,1,67,,0,171,10944,689.60306167602539,convergence
pol-term-may,2,130002,1,68,,0,149,9536,686.21436055501306,convergence
pol-term-may,2,130002,1,69,,0,158,10112,686.20156478881836,convergence
pol-term-may,2,130002,1,70,,0,136,8704,692.06232325235999,convergence
pol-term-may,2,130002,1,71,,0,143,9152,692.06360753377282,convergence
pol-term-may,2,130002,1,72,,0,151,9664,688.05122121175134,convergence
pol-term-may,2,130002,1,73,,0,157,10048,681.98124949137366,convergence
pol-term-may,2,130002,2,0,,0,189,12096,670.28739166259766,convergence
pol-term-may,2,130002,2,1,,0,171,10944,660.2151769002279,convergence
pol-term-may,2,130002,2,2,,0,136,8704,660.22607676188147,convergence
pol-term-may,2,130002,2,3,,0,133,8512,670.25639597574866,convergence
